filename,TGT,OTH,prev_phone,next_phone,TGT_item,OTH_item,X_item,speaker_tgt_oth,speaker_x,TGT_first,TGT_first_code,language_stimuli,language_stimuli_code,wav2vec 2.0 (Transformer)_layer8_distance_tgt,wav2vec 2.0 (Transformer)_layer8_distance_oth,wav2vec 2.0 (Transformer)_layer9_distance_tgt,wav2vec 2.0 (Transformer)_layer9_distance_oth,wav2vec 2.0 (Transformer)_layer10_distance_tgt,wav2vec 2.0 (Transformer)_layer10_distance_oth,wav2vec 2.0 (Transformer)_layer11_distance_tgt,wav2vec 2.0 (Transformer)_layer11_distance_oth,wav2vec 2.0 (Transformer)_layer1_distance_tgt,wav2vec 2.0 (Transformer)_layer1_distance_oth,wav2vec 2.0 (Transformer)_layer2_distance_tgt,wav2vec 2.0 (Transformer)_layer2_distance_oth,wav2vec 2.0 (Transformer)_layer3_distance_tgt,wav2vec 2.0 (Transformer)_layer3_distance_oth,wav2vec 2.0 (Transformer)_layer4_distance_tgt,wav2vec 2.0 (Transformer)_layer4_distance_oth,wav2vec 2.0 (Transformer)_layer5_distance_tgt,wav2vec 2.0 (Transformer)_layer5_distance_oth,wav2vec 2.0 (Transformer)_layer6_distance_tgt,wav2vec 2.0 (Transformer)_layer6_distance_oth,wav2vec 2.0 (Transformer)_layer7_distance_tgt,wav2vec 2.0 (Transformer)_layer7_distance_oth,wav2vec 2.0 (Transformer)_layer12_distance_tgt,wav2vec 2.0 (Transformer)_layer12_distance_oth
BR_TRIP57448_1,e,ɛ,t,ʃ,BR817,BR813,BR933,BR-participant1,BR-participant5,True,1,BR,2,0.3851797878742218,0.3959698379039764,0.2411728799343109,0.2231285572052002,0.0888572037220001,0.0841500610113143,0.0813382565975189,0.0489604845643043,0.5011581778526306,0.5126194953918457,0.4685682654380798,0.4610325694084167,0.4528863728046417,0.4500764012336731,0.4614218771457672,0.4613786339759826,0.4339433014392853,0.4351937770843506,0.3897663950920105,0.4054546356201172,0.4140123128890991,0.4235650599002838,0.4405761063098907,0.4342660307884216
EN_TRIP24012_1,ɪ,æ,f,s,EN411,EN469,EN193,EN-participant2,EN-participant6,True,1,EN,1,0.4832544922828674,0.6262237429618835,0.3440077006816864,0.4093400835990906,0.14144928753376,0.198542058467865,0.0252344496548175,0.0245144944638013,0.4532493054866791,0.6928478479385376,0.3859026134014129,0.6331984996795654,0.3619237542152405,0.6111904382705688,0.3884356617927551,0.6405828595161438,0.379290908575058,0.5739595890045166,0.3816506266593933,0.598494291305542,0.439449667930603,0.6181297302246094,0.0735962763428688,0.0765281617641449
EN_TRIP37232_0,eɪ,ɛ,f,s,EN1616,EN1801,EN2843,EN-participant1,EN-participant8,False,0,EN,1,0.4823543429374695,0.626755952835083,0.3739930093288421,0.4437029659748077,0.2219780683517456,0.2228941023349762,0.0343762636184692,0.0428916253149509,0.4804617464542389,0.6053801774978638,0.4621394574642181,0.5789844989776611,0.4508965611457824,0.5684108138084412,0.4668547809123993,0.617429792881012,0.4263675808906555,0.5713417530059814,0.3973124325275421,0.548902690410614,0.4337311089038849,0.615571141242981,0.2525565028190613,0.1581133306026458
BR_TRIP15595_1,ɔ,o,t,f,BR459,BR528,BR825,BR-participant3,BR-participant1,True,1,BR,2,0.3903945982456207,0.5169976353645325,0.231536254286766,0.2877147495746612,0.0538810901343822,0.0415252707898616,0.0302754770964384,0.0155666749924421,0.4889709055423736,0.5166855454444885,0.4588354825973511,0.4777171909809112,0.4408539831638336,0.4623472094535827,0.4421629607677459,0.4657640159130096,0.43115895986557,0.4559011161327362,0.4186935424804687,0.481601357460022,0.4108903110027313,0.5304829478263855,0.1099785789847374,0.1579179614782333
GL_TRIP51_0,ɛ,e,p,p,GLO39,GLO2,GLO57,S03M,S07F,False,0,GL,4,0.4318884611129761,0.4739786088466644,0.2962604165077209,0.3175171315670013,0.0817999988794326,0.070189319550991,0.0204284749925136,0.0102443620562553,0.5277273654937744,0.5822836756706238,0.4555589556694031,0.5091363787651062,0.4036249220371246,0.4844106435775757,0.3839006125926971,0.4623231887817383,0.3740259110927582,0.4461002945899963,0.3804945349693298,0.4710602164268493,0.4049791395664215,0.4699327647686004,0.0497242212295532,0.0490523166954517
BR_TRIP65341_0,õ,ẽ,l,s,BR656,BR839,BR167,BR-participant1,BR-participant2,False,0,BR,2,0.5007750391960144,0.4327411651611328,0.2748573124408722,0.2256702929735183,0.2282676100730896,0.1609030961990356,0.0334181636571884,0.0130906775593757,0.4594760537147522,0.5075880289077759,0.4116044342517853,0.4740845561027527,0.3907003998756408,0.4669843912124634,0.4000441431999206,0.4885336458683014,0.3880500495433807,0.4841026067733764,0.3763789236545563,0.4642927944660187,0.4368726313114166,0.4567125141620636,0.0780661478638649,0.0306219439953565
GR_TRIP80014_0,yː,aː,b,s,GR763,GR706,GR466,GR-participant5,GR-participant3,False,0,GR,3,0.4254067838191986,0.622905969619751,0.2667838931083679,0.4050108194351196,0.1197389736771583,0.1599565744400024,0.0214872993528842,0.024093572050333,0.5766087770462036,0.697121798992157,0.5229471921920776,0.6748354434967041,0.4928691983222961,0.6348277926445007,0.4847678542137146,0.6635702252388,0.4406474232673645,0.6161109805107117,0.4153453707695007,0.5830802321434021,0.4582912623882293,0.6272655725479126,0.498399943113327,0.6801552772521973
TU_TRIP10080_1,œ,ɯ,d,ʃ,TU250,TU200,TU72,TU-participant1,TU-participant4,True,1,TU,5,0.505183219909668,0.4944111704826355,0.3178849220275879,0.2375097274780273,0.1512935757637024,0.2230812311172485,0.0197005942463874,0.0524720400571823,0.4700926840305328,0.5196492075920105,0.4133219122886657,0.4347838163375854,0.3920856118202209,0.4018950760364532,0.4225501120090484,0.4374233782291412,0.4266939163208008,0.435187965631485,0.4481746554374695,0.4696153998374939,0.5088196992874146,0.4928945004940033,0.0458025224506855,0.1762133091688156
GR_TRIP12279_1,yː,øː,ts,k,GR138,GR256,GR284,GR-participant2,GR-participant4,True,1,GR,3,0.4760509431362152,0.5375480651855469,0.2751745581626892,0.2733375132083893,0.1665788441896438,0.2816606760025024,0.0320022739470005,0.0508411042392253,0.5276343822479248,0.5673816800117493,0.4731875956058502,0.5166189074516296,0.4277635514736175,0.49069544672966,0.4125560224056244,0.48953577876091,0.4025715589523315,0.4656995832920074,0.3891386389732361,0.4588702619075775,0.4357251524925232,0.5002210736274719,0.3750495314598083,0.2663044035434723
FR_TRIP65023_1,ɛ̃,e,z,b,FR1480,FR1623,FR4203,FR-participant4,FR-participant8,True,1,FR,0,0.4777203500270843,0.5949839949607849,0.310880959033966,0.3153686821460724,0.2129933089017868,0.2014695703983307,0.0349161140620708,0.021359845995903,0.5526182055473328,0.7005324959754944,0.5277925729751587,0.6543705463409424,0.4858402907848358,0.6179504990577698,0.4996170103549957,0.6437216997146606,0.5005329251289368,0.6508131623268127,0.5008775591850281,0.6551276445388794,0.4794531166553497,0.6365542411804199,0.1245958358049392,0.0450206734240055
BR_TRIP48889_1,i,ĩ,s,k,BR373,BR309,BR992,BR-participant4,BR-participant5,True,1,BR,2,0.5430287718772888,0.697777509689331,0.3770715594291687,0.4261372983455658,0.0837913081049919,0.2159158736467361,0.0144847305491566,0.0637280493974685,0.588695228099823,0.6861621141433716,0.541253387928009,0.6443942189216614,0.4799359142780304,0.6330490708351135,0.4978592693805694,0.6554317474365234,0.4960465729236603,0.6851652264595032,0.5363234877586365,0.6818189024925232,0.5821851491928101,0.6852174401283264,0.1193111017346382,0.264876514673233
FR_TRIP12478_0,e,ɛ,f,f,FR1930,FR1828,FR1685,FR-participant3,FR-participant4,False,0,FR,0,0.6566965579986572,0.5786882042884827,0.3635295033454895,0.3591111600399017,0.0415558256208896,0.0468541420996189,0.0123432846739888,0.0090772258117794,0.5781481266021729,0.6097549200057983,0.5958071947097778,0.5920222401618958,0.5684710741043091,0.5556578636169434,0.5809245705604553,0.5712116956710815,0.5825498104095459,0.5655707716941833,0.6229143738746643,0.5892501473426819,0.6527273058891296,0.6212266087532043,0.0479013919830322,0.0825778618454933
TU_TRIP8137_1,ɯ,u,ʃ,t,TU11,TU29,TU117,TU-participant2,TU-participant4,True,1,TU,5,0.4286598265171051,0.3113512694835663,0.2840391397476196,0.1837917417287826,0.1055905297398567,0.2171525508165359,0.0174392443150281,0.0462934970855712,0.4247008860111236,0.413499504327774,0.3762796819210052,0.3628406226634979,0.3413803279399872,0.3321297168731689,0.3592137098312378,0.3350559771060943,0.3390732109546661,0.3356444835662842,0.3341016173362732,0.3290096819400787,0.3703270852565765,0.3274757862091064,0.0909040495753288,0.1439676582813263
GL_TRIP2320_0,i,e,g,g,GLO99,GLO80,GLO69,S07F,S03M,False,0,GL,4,0.4749380350112915,0.4774887859821319,0.2890062928199768,0.2780338525772095,0.1271390467882156,0.1314746290445327,0.0338780768215656,0.029189258813858,0.5686914920806885,0.6372909545898438,0.5188741087913513,0.5267413258552551,0.4788558483123779,0.4859265387058258,0.4411845207214355,0.4712592959403991,0.4683279395103454,0.4601562619209289,0.4659574329853058,0.4572104811668396,0.4691745638847351,0.4691016376018524,0.0703713521361351,0.0563339814543724
TU_TRIP6364_1,ɯ,y,f,z,TU9,TU16,TU172,TU-participant2,TU-participant3,True,1,TU,5,0.320881724357605,0.4477723240852356,0.2549564242362976,0.3430439829826355,0.2066454291343689,0.1811242997646331,0.0348902381956577,0.0205188170075416,0.4845716059207916,0.5493937134742737,0.4271391630172729,0.4947956800460815,0.3778116106986999,0.4683738946914673,0.3536301851272583,0.4463164806365967,0.3551446795463562,0.4459886252880096,0.3268079757690429,0.4146233797073364,0.3183806836605072,0.4121032059192657,0.0789351463317871,0.0614879354834556
FR_TRIP50072_0,ɑ̃,ɔ̃,z,b,FR453,FR80,FR4271,FR-participant6,FR-participant8,False,0,FR,0,0.4721929430961609,0.5224543213844299,0.2951225042343139,0.414702296257019,0.1457037776708603,0.31057870388031,0.0217837356030941,0.0419591031968593,0.5183666944503784,0.5711691379547119,0.4921503961086273,0.5517557263374329,0.4663693010807037,0.5141945481300354,0.4578925967216491,0.513694167137146,0.4014576375484466,0.4809765517711639,0.3831531107425689,0.4644112288951874,0.4393076300621032,0.4501052796840668,0.0575731210410594,0.2288044542074203
GR_TRIP16752_1,aː,ʏ,f,t,GR387,GR430,GR258,GR-participant3,GR-participant4,True,1,GR,3,0.4495490491390228,0.6288691163063049,0.3321498334407806,0.4118139147758484,0.1113961711525917,0.060111504048109,0.0327656529843807,0.0465577282011508,0.463584691286087,0.6560587882995605,0.3956660032272339,0.6160590052604675,0.3514285385608673,0.5593236684799194,0.3503735661506653,0.5982546210289001,0.3259708285331726,0.5265460014343262,0.2960712313652038,0.5236637592315674,0.3251914978027344,0.5379690527915955,0.2320504039525985,0.1637813001871109
BR_TRIP47615_0,ũ,ĩ,s,t,BR337,BR416,BR173,BR-participant4,BR-participant2,False,0,BR,2,0.5855677127838135,0.6766754388809204,0.3722715079784393,0.4597584307193756,0.1568998992443084,0.1244769990444183,0.0373729094862937,0.0317704789340496,0.6932713389396667,0.6873945593833923,0.6378825902938843,0.6368070840835571,0.5895640850067139,0.6042181849479675,0.587580144405365,0.6170280575752258,0.5591120719909668,0.621186375617981,0.564368486404419,0.6484081745147705,0.5798863768577576,0.6790895462036133,0.408473253250122,0.4141361117362976
FR_TRIP76325_1,ɑ̃,ɛ̃,f,f,FR3795,FR3486,FR1771,FR-participant5,FR-participant3,True,1,FR,0,0.3141686618328094,0.4543329775333404,0.1988871246576309,0.2796462178230285,0.092777170240879,0.0696222782135009,0.0174236688762903,0.0205081477761268,0.3655657470226288,0.3867309689521789,0.326425552368164,0.3569787740707397,0.2892780601978302,0.3356200158596039,0.2726346254348755,0.3673402070999145,0.2921285629272461,0.3840228915214538,0.3268140256404876,0.417536199092865,0.3202686011791229,0.430707037448883,0.0451855473220348,0.3673243224620819
GL_TRIP1354_0,aː,a,g,g,GLO50,GLO156,GLO150,S04F,S03M,False,0,GL,4,0.3742802143096924,0.3912782073020935,0.1953870356082916,0.2020566165447235,0.082396350800991,0.0704127848148346,0.0153114674612879,0.0120550142601132,0.4875094890594482,0.5246312618255615,0.4127297401428222,0.4451332688331604,0.3832390606403351,0.428612619638443,0.359405517578125,0.4018487632274627,0.3290151357650757,0.3876962959766388,0.3309046924114227,0.3768619000911712,0.3614987432956695,0.4062065780162811,0.0277349594980478,0.0236609745770692
GR_TRIP68833_1,yː,uː,z,t,GR680,GR727,GR182,GR-participant5,GR-participant2,True,1,GR,3,0.5273380875587463,0.6622937917709351,0.2983900010585785,0.4421831369400024,0.1269771158695221,0.1368186026811599,0.0311135239899158,0.0419857800006866,0.7037531137466431,0.7036771774291992,0.6490685343742371,0.6595125794410706,0.5993341207504272,0.6008864641189575,0.5967384576797485,0.6097877621650696,0.5708653926849365,0.590665340423584,0.5904802680015564,0.6136987805366516,0.5632482767105103,0.6490244269371033,0.0979673042893409,0.3610313236713409
GL_TRIP975_1,o,ɔ,f,f,GLO125,GLO61,GLO60,S05M,S02M,True,1,GL,4,0.4078845381736755,0.4487337470054626,0.2624357342720032,0.2883802950382232,0.0659218803048133,0.0583891905844211,0.0192880909889936,0.010506983846426,0.4853072166442871,0.5275152921676636,0.4306866526603699,0.4563721120357513,0.3946408629417419,0.4155956506729126,0.3952842950820923,0.4121474623680115,0.396028459072113,0.4161663651466369,0.4134663939476013,0.4292000532150268,0.4055435061454773,0.4464786946773529,0.0253693740814924,0.0170519854873418
TU_TRIP2273_0,i,y,ʃ,t,TU78,TU81,TU256,TU-participant4,TU-participant1,False,0,TU,5,0.4394018948078155,0.5896713137626648,0.2442370951175689,0.3592243492603302,0.154668852686882,0.2019153088331222,0.0414088033139705,0.0390300080180168,0.502223789691925,0.5788164734840393,0.4456924200057983,0.5291411280632019,0.4369670450687408,0.5225620865821838,0.4379391968250274,0.5383308529853821,0.4182435572147369,0.5286741852760315,0.3925026357173919,0.5420210361480713,0.4032605588436126,0.5771065354347229,0.1097455918788909,0.0584281049668788
BR_TRIP32507_0,õ,ũ,s,t,BR899,BR958,BR701,BR-participant5,BR-participant1,False,0,BR,2,0.4310026466846466,0.4379499852657318,0.3021970093250274,0.2408681213855743,0.1081127822399139,0.0654283240437507,0.0173217542469501,0.0142431454733014,0.4162090718746185,0.4314399659633636,0.3863003253936767,0.3906139135360718,0.3597388863563537,0.3798178434371948,0.3745947480201721,0.3848778009414673,0.3434631526470184,0.3818806409835815,0.3365142345428467,0.3632011413574219,0.3304945528507232,0.3822677433490753,0.0792044177651405,0.0263158455491065
BR_TRIP40560_1,õ,ũ,m,d,BR333,BR277,BR519,BR-participant4,BR-participant3,True,1,BR,2,0.5190743803977966,0.6843041181564331,0.3007429540157318,0.4485768675804138,0.1545135080814361,0.2136164158582687,0.014726341702044,0.0282658394426107,0.5601769685745239,0.6305521726608276,0.5161620378494263,0.5995176434516907,0.4846011996269226,0.5844466686248779,0.5087716579437256,0.6154333353042603,0.513509213924408,0.6194871068000793,0.5041916370391846,0.6318567991256714,0.5198980569839478,0.6644976735115051,0.0355196706950664,0.0583542846143245
BR_TRIP65882_0,ẽ,ĩ,l,s,BR839,BR845,BR1020,BR-participant1,BR-participant5,False,0,BR,2,0.3984147906303406,0.5098221302032471,0.2760615050792694,0.3790813684463501,0.2226879745721817,0.3155015408992767,0.0274745766073465,0.0307228360325098,0.4380415976047516,0.5829835534095764,0.3874639272689819,0.5493749380111694,0.3616197407245636,0.5158237814903259,0.3512710928916931,0.4988233149051666,0.3299243152141571,0.461543470621109,0.3161604702472687,0.4337699711322784,0.3686036169528961,0.5014442801475525,0.0666463151574134,0.0686874538660049
FR_TRIP57135_1,o,œ,f,f,FR1657,FR1615,FR2192,FR-participant4,FR-participant3,True,1,FR,0,0.5611669421195984,0.6447370052337646,0.343806505203247,0.4577614963054657,0.171410858631134,0.1677345335483551,0.0582664087414741,0.0465977266430854,0.5835574269294739,0.6253156661987305,0.5435382723808289,0.569415807723999,0.4972256124019623,0.5454644560813904,0.4984279870986938,0.5483349561691284,0.5228968262672424,0.5671502351760864,0.5460637807846069,0.6200739741325378,0.5734332203865051,0.6580483317375183,0.1664734482765197,0.4819113910198211
GR_TRIP25169_0,ʏ,øː,l,t,GR399,GR481,GR356,GR-participant3,GR-participant4,False,0,GR,3,0.5699782371520996,0.4533637166023254,0.3860818743705749,0.1867564171552658,0.2649065852165222,0.0795371532440185,0.0701504424214363,0.01080306712538,0.6489404439926147,0.6243188381195068,0.5998131632804871,0.5686340928077698,0.5760576725006104,0.534034013748169,0.5274456739425659,0.5365126132965088,0.4888747632503509,0.5103728771209717,0.4642409086227417,0.5051458477973938,0.4732239544391632,0.4639902412891388,0.4371452331542969,0.0332245752215385
FR_TRIP66169_1,ɛ̃,e,z,f,FR1483,FR1626,FR1965,FR-participant4,FR-participant3,True,1,FR,0,0.5596562623977661,0.6488197445869446,0.321422129869461,0.3831239938735962,0.0653838068246841,0.0933466628193855,0.0112871695309877,0.0212800614535808,0.6212114691734314,0.710401713848114,0.5794061422348022,0.6546951532363892,0.5387505292892456,0.619601309299469,0.546842634677887,0.6352033615112305,0.5596913695335388,0.6261484026908875,0.5669609308242798,0.6262789964675903,0.6047354340553284,0.6104886531829834,0.1853613406419754,0.4702545404434204
BR_TRIP10977_0,ĩ,i,s,p,BR152,BR99,BR264,BR-participant2,BR-participant4,False,0,BR,2,0.5986577868461609,0.6380054354667664,0.3356801271438598,0.3487647473812103,0.2360402345657348,0.2409926056861877,0.0550265423953533,0.0553458780050277,0.7285179495811462,0.7472537159919739,0.669999361038208,0.6878176927566528,0.6279385089874268,0.6459161639213562,0.6314260959625244,0.6522814035415649,0.6055305600166321,0.6316642165184021,0.6172604560852051,0.6549734473228455,0.6181211471557617,0.6510398983955383,0.4492950439453125,0.4029245972633362
EN_TRIP27229_1,ɪ,ʊ,z,b,EN959,EN1020,EN2194,EN-participant4,EN-participant7,True,1,EN,1,0.5344457030296326,0.5672627687454224,0.328015923500061,0.360326886177063,0.1069336533546447,0.2895744740962982,0.0155648291110992,0.0382438376545906,0.5449144840240479,0.5251221060752869,0.5001351833343506,0.478097140789032,0.4675616025924682,0.4639413952827453,0.4878609776496887,0.484878271818161,0.4659231305122375,0.5144549012184143,0.4377023577690124,0.528355598449707,0.4600110948085785,0.5268273949623108,0.0450204461812973,0.2161330282688141
TU_TRIP11776_0,ɯ,u,t,s,TU228,TU203,TU173,TU-participant1,TU-participant3,False,0,TU,5,0.4438702166080475,0.564433753490448,0.2961406707763672,0.3972181975841522,0.1602076739072799,0.2395618557929992,0.0469586513936519,0.0739663317799568,0.5029310584068298,0.5594692826271057,0.4553465247154236,0.5097623467445374,0.388806939125061,0.4780447483062744,0.4085436761379242,0.4954326152801513,0.4219052195549011,0.4726307690143585,0.4024366736412048,0.472277969121933,0.4464690089225769,0.5167201161384583,0.4176536798477173,0.3767344653606415
EN_TRIP36350_0,i,ɪ,z,f,EN1355,EN1240,EN2867,EN-participant3,EN-participant8,False,0,EN,1,0.3701712787151336,0.4039249122142792,0.2259498983621597,0.2525918781757355,0.1459332257509231,0.1337794512510299,0.0163381807506084,0.015031274408102,0.4138109982013702,0.523049533367157,0.3939296901226043,0.4711931943893432,0.3531666994094848,0.4364717304706573,0.3465230762958526,0.4542364776134491,0.3388937413692474,0.4717278182506561,0.3267327547073364,0.4235162734985351,0.3761837184429168,0.4029237926006317,0.041059773415327,0.0402617827057838
BR_TRIP65433_1,õ,ĩ,l,s,BR700,BR688,BR567,BR-participant1,BR-participant3,True,1,BR,2,0.5328449606895447,0.6077049970626831,0.3293860256671905,0.3686927855014801,0.2056881785392761,0.313625156879425,0.0296997223049402,0.0368343666195869,0.5310148596763611,0.642609715461731,0.4933743178844452,0.6155403852462769,0.480686753988266,0.5776465535163879,0.5024070739746094,0.5977305769920349,0.4918148815631866,0.5774371027946472,0.4852764308452606,0.5722447037696838,0.4854209423065185,0.5737015008926392,0.0816567987203598,0.1296823769807815
EN_TRIP37419_1,u,ɑ,f,s,EN1878,EN1806,EN2244,EN-participant1,EN-participant7,True,1,EN,1,0.5306643843650818,0.6527551412582397,0.3703996241092682,0.4524095058441162,0.2776504456996918,0.3512735664844513,0.0355349816381931,0.053221758455038,0.5213668942451477,0.6314333081245422,0.5005600452423096,0.6067480444908142,0.4849326610565185,0.5858631730079651,0.5139753818511963,0.613115131855011,0.4850156307220459,0.5799844861030579,0.4573405385017395,0.577324390411377,0.4989818632602691,0.6286255121231079,0.1210532858967781,0.1071109175682067
GR_TRIP62168_0,iː,ʏ,f,s,GR292,GR326,GR489,GR-participant4,GR-participant3,False,0,GR,3,0.529460072517395,0.7073516249656677,0.4238432049751282,0.4917811155319214,0.300068587064743,0.2633362710475921,0.0349560938775539,0.0245544482022523,0.541577935218811,0.5940836668014526,0.5082710385322571,0.5508583188056946,0.4641106426715851,0.5309693813323975,0.4723672270774841,0.5532637238502502,0.4531461596488952,0.5539712309837341,0.4586033225059509,0.5554477572441101,0.5254244208335876,0.61482173204422,0.2929574847221374,0.0409665554761886
