filename,TGT,OTH,prev_phone,next_phone,TGT_item,OTH_item,X_item,speaker_tgt_oth,speaker_x,TGT_first,TGT_first_code,language_stimuli,language_stimuli_code,HuBERT (Transformer)_layer0_distance_tgt,HuBERT (Transformer)_layer0_distance_oth,HuBERT (Transformer)_layer1_distance_tgt,HuBERT (Transformer)_layer1_distance_oth,HuBERT (Transformer)_layer2_distance_tgt,HuBERT (Transformer)_layer2_distance_oth,HuBERT (Transformer)_layer3_distance_tgt,HuBERT (Transformer)_layer3_distance_oth,HuBERT (Transformer)_layer4_distance_tgt,HuBERT (Transformer)_layer4_distance_oth,HuBERT (Transformer)_layer5_distance_tgt,HuBERT (Transformer)_layer5_distance_oth,HuBERT (Transformer)_layer6_distance_tgt,HuBERT (Transformer)_layer6_distance_oth,HuBERT (Transformer)_layer7_distance_tgt,HuBERT (Transformer)_layer7_distance_oth,HuBERT (Transformer)_layer8_distance_tgt,HuBERT (Transformer)_layer8_distance_oth,HuBERT (Transformer)_layer9_distance_tgt,HuBERT (Transformer)_layer9_distance_oth,HuBERT (Transformer)_layer10_distance_tgt,HuBERT (Transformer)_layer10_distance_oth,HuBERT (Transformer)_layer11_distance_tgt,HuBERT (Transformer)_layer11_distance_oth,HuBERT (Logits)_distance_tgt,HuBERT (Logits)_distance_oth,logits_softmax_distance_tgt,logits_softmax_distance_oth
ES_TRIP13149_0,y:,i:,l,s,ES306,ES317,ES222,ES-participant5,ES-participant1,False,0,ES,6,0.4947630763053894,0.4640261828899383,0.4011114239692688,0.4114085137844085,0.3899949193000793,0.4081238210201263,0.3635192513465881,0.387860357761383,0.3240638971328735,0.356565922498703,0.3160829544067383,0.3545646667480469,0.3095502555370331,0.3638525009155273,0.302856981754303,0.3717727065086365,0.2675030827522278,0.3470222949981689,0.2270979285240173,0.3202001452445984,0.2741059958934784,0.3986542820930481,0.3493063449859619,0.4147669076919555,0.2807679176330566,0.3537143468856811,1.1721481084823608,1.6739307641983032
GR_TRIP55733_1,iː,ɪ,ɡ,s,GR276,GR303,GR488,GR-participant4,GR-participant3,True,1,GR,3,0.4445472061634063,0.5678428411483765,0.4200474917888641,0.4936479330062866,0.4501201510429382,0.4953623414039612,0.424953818321228,0.4202747344970703,0.38248011469841,0.4092617630958557,0.3852785527706146,0.4022261500358581,0.3809715807437897,0.3980050683021545,0.3868663311004638,0.3940407633781433,0.3865034580230713,0.3706108033657074,0.3783887922763824,0.3521914482116699,0.4433956444263458,0.3939003050327301,0.5186502933502197,0.4309977293014526,0.4565906822681427,0.3605842292308807,2.68811297416687,1.45743727684021
BR_TRIP58421_0,e,ɛ,f,s,BR755,BR732,BR493,BR-participant1,BR-participant3,False,0,BR,2,0.4033360779285431,0.4238442182540893,0.3482348620891571,0.3762329518795013,0.3544645309448242,0.3688755631446838,0.3346316516399383,0.3612716197967529,0.2982033491134643,0.3461185991764068,0.2900480031967163,0.3496995270252228,0.2623609602451324,0.3375394642353058,0.2530665397644043,0.3404723107814789,0.2308151870965957,0.2788008749485016,0.1987220644950866,0.2126669734716415,0.2184969186782837,0.2277776896953582,0.1739299148321151,0.2183247804641723,0.1164252012968063,0.1508489698171615,0.5076658129692078,0.8106577396392822
ES_TRIP27779_1,æ:,a:,m,v,ES187,ES212,ES58,ES-participant3,ES-participant2,True,1,ES,6,0.3781700134277344,0.4133663773536682,0.3327453434467315,0.3566344380378723,0.3411017060279846,0.339063823223114,0.3032769560813904,0.3166531026363373,0.2798305749893188,0.2879914939403534,0.2643595337867737,0.276642769575119,0.2744228541851043,0.2759853303432464,0.2726930677890777,0.2869493663311004,0.2401183843612671,0.2533325254917145,0.212410494685173,0.2415513694286346,0.2243881821632385,0.2579619884490967,0.2815164029598236,0.2728564739227295,0.2707332968711853,0.2323073446750641,1.6508315801620483,1.7171260118484497
BR_TRIP38679_1,ũ,õ,k,b,BR431,BR420,BR521,BR-participant4,BR-participant3,True,1,BR,2,0.5087711811065674,0.5059744715690613,0.4481669068336487,0.4818943440914154,0.4384015202522278,0.5255674123764038,0.4073958396911621,0.4704747796058655,0.4052888751029968,0.4590292870998382,0.4070481956005096,0.4664682745933532,0.4317836761474609,0.4684500694274902,0.4158261716365814,0.4656800329685211,0.3567084968090057,0.4171573519706726,0.2958870828151703,0.2908287048339844,0.388137012720108,0.3786069750785827,0.4717816412448883,0.4777135848999023,0.3263860940933227,0.375530481338501,1.1865737438201904,1.7204926013946533
BR_TRIP56166_0,ĩ,ũ,z,b,BR687,BR673,BR504,BR-participant1,BR-participant3,False,0,BR,2,0.4680216312408447,0.5231233835220337,0.4171753823757171,0.5111268162727356,0.4330223500728607,0.5348713397979736,0.4470939636230469,0.5363181233406067,0.447138637304306,0.5600961446762085,0.4554917812347412,0.5723267197608948,0.4491623342037201,0.5833799839019775,0.4189322590827942,0.5667972564697266,0.3684916794300079,0.5096418261528015,0.2412253022193908,0.4603340923786163,0.2697876691818237,0.5532634854316711,0.3336391150951385,0.5884600877761841,0.3170872330665588,0.572789192199707,1.5842010974884033,2.869396686553955
FR_TRIP54809_0,ɛ̃,e,f,f,FR126,FR564,FR3111,FR-participant6,FR-participant7,False,0,FR,0,0.4027857780456543,0.5434993505477905,0.3694543540477752,0.4820356070995331,0.4010988771915436,0.4663833677768707,0.3849638700485229,0.4357418119907379,0.3749488294124603,0.4410862326622009,0.361354112625122,0.4395287334918976,0.3642144501209259,0.4153153002262115,0.3788681626319885,0.4562508165836334,0.3579892814159393,0.4787265658378601,0.3784172236919403,0.5085967779159546,0.397671490907669,0.5661646723747253,0.3748489320278168,0.623975932598114,0.2599424421787262,0.5722504258155823,1.7163305282592773,3.465772867202759
GR_TRIP69541_1,uː,yː,f,t,GR752,GR686,GR576,GR-participant5,GR-participant1,True,1,GR,3,0.563396155834198,0.531739354133606,0.4825509488582611,0.4789805114269256,0.4374866187572479,0.4588840007781982,0.4159554839134216,0.4467006325721741,0.4023832082748413,0.4227486848831177,0.4017763137817383,0.4195664525032043,0.4134440720081329,0.4294317066669464,0.3961452543735504,0.4134194552898407,0.3357917368412018,0.3818297982215881,0.2729471027851105,0.3728553652763366,0.3477970659732818,0.4601195156574249,0.4020922482013702,0.5324942469596863,0.3086851835250854,0.4724695682525635,1.2533515691757202,2.219123363494873
TU_TRIP5803_1,œ,ɯ,p,t,TU194,TU175,TU36,TU-participant3,TU-participant2,True,1,TU,5,0.6155202984809875,0.5983799695968628,0.5778899192810059,0.6027510166168213,0.5558977127075195,0.5695577263832092,0.5252289175987244,0.5149333477020264,0.4853717386722564,0.4841038882732391,0.4831241965293884,0.4884921312332153,0.4613939821720123,0.520758867263794,0.4938282370567322,0.5022771954536438,0.512790322303772,0.4626919031143188,0.524158239364624,0.4943794012069702,0.5749395489692688,0.6016002297401428,0.6206169128417969,0.6305510997772217,0.5369918942451477,0.5666261315345764,1.8289121389389038,1.9243799448013306
GL_TRIP2122_0,e,i,p,p,GLO103,GLO138,GLO2,S01F,S03M,False,0,GL,4,0.3788647949695587,0.4007020890712738,0.3416209816932678,0.3405921459197998,0.3516870439052582,0.3447974920272827,0.3203795254230499,0.3180344104766845,0.3146843016147613,0.3208264112472534,0.3266448080539703,0.3063303530216217,0.3112752437591553,0.2867709398269653,0.3048802316188812,0.2861534357070923,0.3227532804012298,0.2940512299537658,0.3274358212947845,0.2946684956550598,0.4046791195869446,0.3548938930034637,0.4022088348865509,0.3202623128890991,0.1841491609811782,0.1308031976222992,2.090867280960083,1.2152841091156006
TU_TRIP775_0,y,ɯ,f,z,TU110,TU84,TU16,TU-participant4,TU-participant2,False,0,TU,5,0.4769912362098694,0.5218867063522339,0.4473887383937835,0.4425856173038482,0.4290122389793396,0.4098316729068756,0.4221866130828857,0.4080871045589447,0.4152229726314544,0.4022243022918701,0.4093770384788513,0.3854379057884216,0.4755108654499054,0.4522882401943207,0.5024221539497375,0.4413316249847412,0.4898260533809662,0.4500516057014465,0.4808997213840484,0.5312919616699219,0.4423209428787231,0.5141471028327942,0.4914219081401825,0.5307965278625488,0.4186568558216095,0.4679725766181946,1.8298046588897705,1.6428213119506836
GR_TRIP79206_0,ʏ,øː,n,t,GR712,GR736,GR546,GR-participant5,GR-participant1,False,0,GR,3,0.4954736232757568,0.5929152369499207,0.4176224172115326,0.5505840182304382,0.3802896738052368,0.547707200050354,0.3655741810798645,0.554122269153595,0.3442156314849853,0.5249588489532471,0.3448509275913238,0.5216853618621826,0.3623497486114502,0.5490412712097168,0.361632376909256,0.5394343137741089,0.3427645266056061,0.4736628532409668,0.2541502118110657,0.3767201006412506,0.2774829864501953,0.4021697640419006,0.2517106235027313,0.4123951494693756,0.187391385436058,0.3516994714736938,1.1255513429641724,1.828250765800476
GR_TRIP27732_0,yː,iː,f,t,GR597,GR572,GR280,GR-participant1,GR-participant4,False,0,GR,3,0.5542636513710022,0.51326584815979,0.5152496695518494,0.4966046512126922,0.4999173879623413,0.485317587852478,0.484042227268219,0.4805773198604584,0.479364812374115,0.478665143251419,0.4661213457584381,0.5104916095733643,0.4905435144901275,0.5332679152488708,0.4929929673671722,0.5313880443572998,0.4849903583526611,0.4827341437339782,0.4303957521915436,0.4217484295368194,0.4986775815486908,0.5150507092475891,0.5438523888587952,0.5556251406669617,0.4834581017494201,0.5010387897491455,2.4640161991119385,2.5492632389068604
ES_TRIP8868_0,æ:,y:,l,s,ES70,ES33,ES127,ES-participant2,ES-participant4,False,0,ES,6,0.4849674105644226,0.4818207919597626,0.4432893097400665,0.4534097909927368,0.4302557110786438,0.4483328759670257,0.4007363021373749,0.4617185890674591,0.3714130222797394,0.442540168762207,0.3764710426330566,0.4274064898490906,0.391788512468338,0.4500721395015716,0.3649612665176391,0.4654839336872101,0.363918125629425,0.4479106664657593,0.3280051946640014,0.4035318791866302,0.341559886932373,0.4516800045967102,0.4211158752441406,0.5780048966407776,0.4159062504768371,0.5479287505149841,1.9844266176223755,2.761245012283325
ES_TRIP10707_1,y:,i:,s,t,ES288,ES299,ES216,ES-participant5,ES-participant1,True,1,ES,6,0.361797571182251,0.4296926856040954,0.3188178241252899,0.3737565577030182,0.3042599856853485,0.3574959933757782,0.2759678363800049,0.3466958701610565,0.262125164270401,0.3331682384014129,0.2682368755340576,0.3311838507652282,0.2663906812667846,0.330075740814209,0.2701016366481781,0.3037272095680237,0.2391573786735534,0.2631764411926269,0.2197061330080032,0.2721318900585174,0.2714327871799469,0.3199482858181,0.2879143357276916,0.3343813121318817,0.2182305455207824,0.2396024763584137,1.429931402206421,1.6968103647232056
BR_TRIP66562_1,i,ɛ,d,s,BR758,BR731,BR496,BR-participant1,BR-participant3,True,1,BR,2,0.4304350912570953,0.4723867177963257,0.3898334801197052,0.4337819218635559,0.3874896168708801,0.4294275343418121,0.3883015513420105,0.4357112348079681,0.3888361155986786,0.4275632798671722,0.4094100296497345,0.4357725083827972,0.4033982753753662,0.4472831785678863,0.41314497590065,0.4499171674251556,0.3719156086444855,0.3890056610107422,0.2696275413036346,0.2714487314224243,0.2899553179740906,0.2990015745162964,0.375165194272995,0.3418138921260834,0.3278156220912933,0.2761242091655731,1.4909511804580688,1.485032081604004
BR_TRIP25023_0,ẽ,ĩ,z,b,BR871,BR1025,BR256,BR-participant5,BR-participant4,False,0,BR,2,0.4875780940055847,0.5677812695503235,0.4473578035831451,0.498052030801773,0.4350875914096832,0.4987289905548095,0.4124300479888916,0.5048844218254089,0.3900089859962463,0.4960750341415405,0.3924704790115356,0.5135371685028076,0.3908329308032989,0.5310505032539368,0.3677032887935638,0.5294206142425537,0.3193131685256958,0.4537959396839142,0.2462981045246124,0.3909028470516205,0.238053411245346,0.4209330976009369,0.2688219845294952,0.4889762997627258,0.1809201836585998,0.3888131976127624,0.906638503074646,1.8419548273086548
ES_TRIP27047_0,i:,ɤ:,m,v,ES149,ES148,ES56,ES-participant3,ES-participant2,False,0,ES,6,0.5091122388839722,0.5559270977973938,0.5104291439056396,0.4782333970069885,0.4862512052059173,0.4866863787174225,0.432930439710617,0.4833457171916961,0.3596263527870178,0.4830725193023681,0.3499186635017395,0.4941413998603821,0.3725149929523468,0.5052663087844849,0.3591139912605285,0.500474214553833,0.3380771279335022,0.4490587711334228,0.2514345347881317,0.4898201525211334,0.3034935593605041,0.6320158839225769,0.4128298461437225,0.7127324342727661,0.3585970997810364,0.7115334868431091,1.3847841024398804,3.0833706855773926
TU_TRIP3697_0,y,u,f,z,TU167,TU143,TU16,TU-participant3,TU-participant2,False,0,TU,5,0.4651956558227539,0.5070063471794128,0.4219671189785003,0.4513877630233764,0.362998753786087,0.3962465524673462,0.334402859210968,0.3629237413406372,0.3078622221946716,0.3465146124362945,0.3083103895187378,0.3599629402160644,0.3418116271495819,0.3750970661640167,0.34787517786026,0.3615122139453888,0.3475773334503174,0.3602861762046814,0.3477504849433899,0.3878954946994781,0.3485763669013977,0.4197221100330353,0.347974956035614,0.433614432811737,0.2202150523662567,0.3258370459079742,1.2187764644622803,1.652912974357605
BR_TRIP48561_0,e,ĩ,s,k,BR369,BR309,BR446,BR-participant4,BR-participant3,False,0,BR,2,0.4862808287143707,0.5881672501564026,0.4102403223514557,0.5394168496131897,0.410633772611618,0.5316479206085205,0.3964340984821319,0.5222941637039185,0.4083609282970428,0.5382291078567505,0.4162838757038116,0.5367817282676697,0.4247009456157684,0.5109853148460388,0.3930163383483886,0.5101116299629211,0.3553217649459839,0.4842172563076019,0.3045645952224731,0.5585077404975891,0.3381627798080444,0.6595922112464905,0.3752211332321167,0.6507528424263,0.3178249597549438,0.5812417268753052,2.1838219165802,3.715590476989746
BR_TRIP8114_1,ɐ̃,ĩ,s,t,BR51,BR153,BR788,BR-participant2,BR-participant1,True,1,BR,2,0.3629138171672821,0.4221194386482239,0.3275240361690521,0.3831731081008911,0.3154149055480957,0.3903699517250061,0.2842729985713959,0.3879575729370117,0.261907011270523,0.3876726329326629,0.2583998143672943,0.4010621011257171,0.2617917060852051,0.4323465824127197,0.2677975594997406,0.4513010084629059,0.2589731514453888,0.4206281006336212,0.2697815001010895,0.3427786529064178,0.2677976489067077,0.4085752665996551,0.2123057097196579,0.4355329275131225,0.145018920302391,0.3486356139183044,0.9870954155921936,2.3018500804901123
EN_TRIP27490_1,i,ɪ,z,f,EN814,EN962,EN22,EN-participant4,EN-participant6,True,1,EN,1,0.4491903483867645,0.5913108587265015,0.4104388356208801,0.5203009843826294,0.4066119492053985,0.5301816463470459,0.3799034357070923,0.5094931125640869,0.3524126410484314,0.5084490776062012,0.3419705033302307,0.4882679581642151,0.3162123560905456,0.4574780762195587,0.348123162984848,0.4756052494049072,0.3386386334896087,0.4459004998207092,0.3356532156467438,0.4194622039794922,0.3546264171600342,0.4717176258563995,0.3412646949291229,0.5383428335189819,0.2849500775337219,0.4817202687263489,1.1509110927581787,2.1145737171173096
ES_TRIP29181_1,æ:,ɤ:,s,t,ES169,ES154,ES289,ES-participant3,ES-participant5,True,1,ES,6,0.4467545449733734,0.4656305313110351,0.3711452484130859,0.4120576381683349,0.3783747553825378,0.4222148656845093,0.344992846250534,0.3878776133060455,0.3160546422004699,0.3783905506134033,0.3033652007579803,0.3824628591537475,0.3009159564971924,0.3846873641014099,0.2985221445560455,0.3670039176940918,0.2763639986515045,0.3051151633262634,0.2440918087959289,0.2859971523284912,0.2561270296573639,0.3143222332000732,0.2493985146284103,0.2726119756698608,0.1787933260202407,0.1794958561658859,1.169799566268921,1.233014464378357
BR_TRIP45910_1,õ,ɔ,k,s,BR421,BR342,BR514,BR-participant4,BR-participant3,True,1,BR,2,0.4353030025959015,0.4568943977355957,0.3716076016426086,0.4032125174999237,0.3702326714992523,0.416638970375061,0.363341361284256,0.4102638065814972,0.3472373783588409,0.4116214513778686,0.3518247902393341,0.4240846335887909,0.3441628515720367,0.4140301048755646,0.3671150207519531,0.4170089066028595,0.300165057182312,0.3617956936359405,0.1891021728515625,0.3108710050582886,0.229729562997818,0.3867356181144714,0.2787668406963348,0.4509811103343963,0.2013095021247863,0.39643594622612,1.1526020765304565,2.3390274047851562
ES_TRIP17724_1,y:,ø:,m,v,ES342,ES339,ES150,ES-participant5,ES-participant3,True,1,ES,6,0.4677949249744415,0.5078277587890625,0.3968419134616852,0.4306788146495819,0.391294926404953,0.4213791787624359,0.351016491651535,0.3803613185882568,0.302499771118164,0.3369332253932953,0.2607867419719696,0.315543532371521,0.2668769359588623,0.3252964317798614,0.2581136226654053,0.3095777034759521,0.2772970795631408,0.3246560096740722,0.244823545217514,0.2678915560245514,0.3662667572498321,0.3596968352794647,0.5661174058914185,0.588834822177887,0.4528247117996216,0.4898404777050018,1.7335959672927856,1.7586997747421265
GR_TRIP9669_1,ʊ,ʏ,f,t,GR196,GR243,GR263,GR-participant2,GR-participant4,True,1,GR,3,0.3978163599967956,0.6257149577140808,0.3629943132400512,0.5621063113212585,0.3484318852424621,0.5739612579345703,0.3442170023918152,0.5751442313194275,0.3341890573501587,0.5508766174316406,0.3289507925510406,0.5387040376663208,0.3447704017162323,0.5272114872932434,0.3352246880531311,0.4949877262115478,0.2732875943183899,0.4695284366607666,0.1876605451107025,0.410487025976181,0.2194277793169021,0.4779195785522461,0.2407815009355545,0.4939656853675842,0.245876744389534,0.4034641981124878,1.536952257156372,2.393773317337036
FR_TRIP49305_0,ɔ,œ,z,b,FR37,FR178,FR4004,FR-participant6,FR-participant8,False,0,FR,0,0.3931661546230316,0.5831087827682495,0.3773278892040252,0.5028628706932068,0.3547356426715851,0.4969154000282287,0.3186383843421936,0.4953689575195312,0.2902982532978058,0.487789511680603,0.3090181946754455,0.5037540197372437,0.3257263004779815,0.4724002182483673,0.3544538021087646,0.4778479337692261,0.2677591145038605,0.444728672504425,0.1775856912136078,0.344428539276123,0.1998777091503143,0.3983675837516784,0.286599189043045,0.4883656501770019,0.2662530541419983,0.4315369427204132,1.29274320602417,2.2612881660461426
ES_TRIP9916_0,ɤ:,y:,s,t,ES298,ES288,ES226,ES-participant5,ES-participant1,False,0,ES,6,0.4998346269130707,0.4224408268928528,0.4604963362216949,0.3881356120109558,0.4415991306304931,0.3510952889919281,0.4119068384170532,0.332706481218338,0.3950826525688171,0.3305358290672302,0.4035341739654541,0.3335309028625488,0.4001591205596924,0.3334037959575653,0.3780640363693237,0.3304558992385864,0.3408950865268707,0.2770066559314728,0.3657709062099457,0.2617267668247223,0.43739914894104,0.3305174112319946,0.4128944873809814,0.3919727802276611,0.2905287742614746,0.3429145514965057,1.8359445333480835,2.005258083343506
GR_TRIP72121_1,ɪ,iː,f,t,GR725,GR672,GR447,GR-participant5,GR-participant3,True,1,GR,3,0.6722556352615356,0.6264576315879822,0.6120147705078125,0.5398522615432739,0.6123051047325134,0.5441786646842957,0.6046381592750549,0.5478234887123108,0.5999428033828735,0.5214000344276428,0.6067400574684143,0.5211036801338196,0.6223510503768921,0.4977605640888214,0.5110704302787781,0.4862397611141205,0.5129411220550537,0.4663679599761963,0.5239020586013794,0.5899373292922974,0.5907388925552368,0.668493926525116,0.4978274703025818,0.6731498837471008,0.3641676902770996,0.5562395453453064,2.2775657176971436,3.20699143409729
FR_TRIP17769_1,ɔ,ø,z,f,FR2219,FR1834,FR40,FR-participant3,FR-participant6,True,1,FR,0,0.369738221168518,0.3875955939292907,0.3439386188983917,0.3736326396465301,0.3633587658405304,0.4008581638336181,0.3349747061729431,0.3845916986465454,0.3431831300258636,0.3758243918418884,0.3259856402873993,0.3654120564460754,0.343641996383667,0.372577428817749,0.3052602410316467,0.3421582579612732,0.2759375870227813,0.2938276827335357,0.2351552695035934,0.2641299366950989,0.3010883927345276,0.3699881732463836,0.3222856819629669,0.3885636031627655,0.2174835503101349,0.2876014113426208,1.501726508140564,1.7280410528182983
TU_TRIP496_0,i,u,f,z,TU76,TU90,TU232,TU-participant4,TU-participant1,False,0,TU,5,0.4387567043304443,0.531952440738678,0.4128615260124206,0.4599379599094391,0.3913671672344208,0.436873584985733,0.354516327381134,0.3952384889125824,0.328739732503891,0.3893335163593292,0.3188939392566681,0.3875082433223724,0.3360703885555267,0.4003253281116485,0.3514353632926941,0.4112989604473114,0.3102961778640747,0.3872900307178497,0.223178282380104,0.3544760942459106,0.2682996392250061,0.4697977006435394,0.3734870254993438,0.5179992318153381,0.3858144283294678,0.3979202508926391,1.345615267753601,1.475720763206482
