index,#file_source,#file_extract,onset,offset,speaker,language,#phone,prev_phone,next_phone,context,dataset
FR211,participant6_fr3.wav,FR211.wav,31.57756,32.0625,FR-participant6,FR,i,l,s,l_s,WorldVowels
FR212,participant6_fr3.wav,FR212.wav,33.72946,34.34496,FR-participant6,FR,i,s,t,s_t,WorldVowels
FR213,participant6_fr3.wav,FR213.wav,36.0023,36.71106,FR-participant6,FR,i,ts,k,ts_k,WorldVowels
FR214,participant6_fr3.wav,FR214.wav,38.37282,38.96968,FR-participant6,FR,i,ʃ,t,ʃ_t,WorldVowels
FR215,participant6_fr3.wav,FR215.wav,40.65507,41.25192,FR-participant6,FR,i,p,t,p_t,WorldVowels
FR216,participant6_fr3.wav,FR216.wav,43.12441,43.81452,FR-participant6,FR,i,t,s,t_s,WorldVowels
FR217,participant6_fr3.wav,FR217.wav,45.34707,45.99987,FR-participant6,FR,i,l,t,l_t,WorldVowels
FR218,participant6_fr3.wav,FR218.wav,47.39942,47.92166,FR-participant6,FR,i,d,k,d_k,WorldVowels
FR219,participant6_fr3.wav,FR219.wav,50.68428,51.35574,FR-participant6,FR,i,f,z,f_z,WorldVowels
FR220,participant6_fr3.wav,FR220.wav,53.12764,53.7245,FR-participant6,FR,i,d,g,d_g,WorldVowels
FR221,participant6_fr15.wav,FR221.wav,0.94,1.48,FR-participant6,FR,a,d,k,d_k,WorldVowels
FR222,participant6_fr15.wav,FR222.wav,2.74,3.14,FR-participant6,FR,a,f,z,f_z,WorldVowels
FR223,participant6_fr15.wav,FR223.wav,4.47,4.87,FR-participant6,FR,a,d,g,d_g,WorldVowels
FR224,participant6_fr15.wav,FR224.wav,6.32,6.76,FR-participant6,FR,a,t,t,t_t,WorldVowels
FR225,participant6_fr15.wav,FR225.wav,7.98,8.57,FR-participant6,FR,a,ks,d,ks_d,WorldVowels
FR226,participant6_fr15.wav,FR226.wav,9.82,10.28,FR-participant6,FR,a,ʃ,v,ʃ_v,WorldVowels
FR227,participant6_fr15.wav,FR227.wav,12.18,12.76,FR-participant6,FR,u,t,ʃ,t_ʃ,WorldVowels
FR228,participant6_fr15.wav,FR228.wav,13.82,14.09,FR-participant6,FR,u,n,t,n_t,WorldVowels
FR229,participant6_fr15.wav,FR229.wav,15.49,15.95,FR-participant6,FR,u,l,g,l_g,WorldVowels
FR230,participant6_fr15.wav,FR230.wav,17.3,17.72,FR-participant6,FR,u,b,f,b_f,WorldVowels
FR231,participant6_fr15.wav,FR231.wav,19.13,19.66,FR-participant6,FR,u,d,ʃ,d_ʃ,WorldVowels
FR233,participant6_fr15.wav,FR233.wav,23.38,23.73,FR-participant6,FR,u,m,d,m_d,WorldVowels
FR234,participant6_fr15.wav,FR234.wav,25.03,25.47,FR-participant6,FR,u,k,f,k_f,WorldVowels
FR236,participant6_fr15.wav,FR236.wav,31.48,31.90098,FR-participant6,FR,u,z,b,z_b,WorldVowels
FR237,participant6_fr15.wav,FR237.wav,33.21,33.6,FR-participant6,FR,u,k,r,k_r,WorldVowels
FR238,participant6_fr15.wav,FR238.wav,34.96,35.45,FR-participant6,FR,u,d,s,d_s,WorldVowels
FR239,participant6_fr15.wav,FR239.wav,36.94933,37.5,FR-participant6,FR,u,ɡ,s,ɡ_s,WorldVowels
FR240,participant6_fr15.wav,FR240.wav,39.05201,39.63021,FR-participant6,FR,u,p,p,p_p,WorldVowels
FR241,participant6_fr15.wav,FR241.wav,41.06,41.53267,FR-participant6,FR,u,z,t,z_t,WorldVowels
FR242,participant6_fr15.wav,FR242.wav,42.91,43.37,FR-participant6,FR,u,b,s,b_s,WorldVowels
FR243,participant6_fr15.wav,FR243.wav,44.83,45.26,FR-participant6,FR,u,k,b,k_b,WorldVowels
FR244,participant6_fr15.wav,FR244.wav,46.64,47.13,FR-participant6,FR,u,g,g,g_g,WorldVowels
FR245,participant6_fr22.wav,FR245.wav,0.39,0.98332,FR-participant6,FR,œ̃,d,f,d_f,WorldVowels
FR246,participant6_fr22.wav,FR246.wav,2.08,2.58,FR-participant6,FR,œ̃,z,b,z_b,WorldVowels
FR247,participant6_fr22.wav,FR247.wav,6.01925,6.5042,FR-participant6,FR,œ̃,m,d,m_d,WorldVowels
FR248,participant6_fr22.wav,FR248.wav,7.72,8.33,FR-participant6,FR,œ̃,k,f,k_f,WorldVowels
FR249,participant6_fr22.wav,FR249.wav,9.33,9.94,FR-participant6,FR,œ̃,z,f,z_f,WorldVowels
FR251,participant6_fr22.wav,FR251.wav,13.34,13.83,FR-participant6,FR,œ̃,k,r,k_r,WorldVowels
FR252,participant6_fr22.wav,FR252.wav,15.27,15.77,FR-participant6,FR,œ̃,d,s,d_s,WorldVowels
FR253,participant6_fr22.wav,FR253.wav,16.94,17.49,FR-participant6,FR,œ̃,ɡ,s,ɡ_s,WorldVowels
FR254,participant6_fr22.wav,FR254.wav,18.67,19.35,FR-participant6,FR,œ̃,p,t,p_t,WorldVowels
FR255,participant6_fr22.wav,FR255.wav,20.46,21.07,FR-participant6,FR,œ̃,z,t,z_t,WorldVowels
FR256,participant6_fr22.wav,FR256.wav,22.28,22.92,FR-participant6,FR,œ̃,b,s,b_s,WorldVowels
FR257,participant6_fr22.wav,FR257.wav,24.09,24.54,FR-participant6,FR,œ̃,k,b,k_b,WorldVowels
FR258,participant6_fr22.wav,FR258.wav,25.98,26.51,FR-participant6,FR,œ̃,g,g,g_g,WorldVowels
FR259,participant6_fr22.wav,FR259.wav,27.71,28.32,FR-participant6,FR,œ̃,m,v,m_v,WorldVowels
FR260,participant6_fr22.wav,FR260.wav,30.15,30.66,FR-participant6,FR,œ̃,b,k,b_k,WorldVowels
FR261,participant6_fr22.wav,FR261.wav,31.86155,32.44,FR-participant6,FR,œ̃,f,s,f_s,WorldVowels
FR262,participant6_fr22.wav,FR262.wav,33.65166,34.23,FR-participant6,FR,œ̃,f,f,f_f,WorldVowels
FR263,participant6_fr22.wav,FR263.wav,35.44,36.09,FR-participant6,FR,œ̃,s,k,s_k,WorldVowels
FR264,participant6_fr22.wav,FR264.wav,37.77,38.39,FR-participant6,FR,œ̃,k,s,k_s,WorldVowels
FR265,participant6_fr22.wav,FR265.wav,39.43672,39.94032,FR-participant6,FR,œ̃,f,f,f_f,WorldVowels
FR266,participant6_fr22.wav,FR266.wav,41.02,41.67,FR-participant6,FR,œ̃,t,f,t_f,WorldVowels
FR267,participant6_fr22.wav,FR267.wav,42.99918,43.63333,FR-participant6,FR,œ̃,s,p,s_p,WorldVowels
FR268,participant6_fr22.wav,FR268.wav,44.78,45.27,FR-participant6,FR,œ̃,l,s,l_s,WorldVowels
FR269,participant6_fr13.wav,FR269.wav,0.64,1.14,FR-participant6,FR,œ,s,p,s_p,WorldVowels
FR270,participant6_fr13.wav,FR270.wav,2.28893,2.76,FR-participant6,FR,œ,l,s,l_s,WorldVowels
FR271,participant6_fr13.wav,FR271.wav,3.96758,4.50847,FR-participant6,FR,œ,s,t,s_t,WorldVowels
FR272,participant6_fr13.wav,FR272.wav,5.66,6.32,FR-participant6,FR,œ,ts,k,ts_k,WorldVowels
FR273,participant6_fr13.wav,FR273.wav,7.64194,8.04,FR-participant6,FR,œ,ʃ,t,ʃ_t,WorldVowels
FR274,participant6_fr13.wav,FR274.wav,11.57,12.14,FR-participant6,FR,œ,p,t,p_t,WorldVowels
FR275,participant6_fr13.wav,FR275.wav,13.41,14.05,FR-participant6,FR,œ,t,s,t_s,WorldVowels
FR276,participant6_fr13.wav,FR276.wav,15.21449,15.62,FR-participant6,FR,œ,l,t,l_t,WorldVowels
FR277,participant6_fr13.wav,FR277.wav,18.19,18.74,FR-participant6,FR,œ,d,k,d_k,WorldVowels
FR278,participant6_fr13.wav,FR278.wav,19.83,20.44,FR-participant6,FR,œ,f,z,f_z,WorldVowels
FR279,participant6_fr13.wav,FR279.wav,21.6,22.05,FR-participant6,FR,œ,d,g,d_g,WorldVowels
FR280,participant6_fr13.wav,FR280.wav,23.26,23.75,FR-participant6,FR,œ,t,t,t_t,WorldVowels
FR281,participant6_fr13.wav,FR281.wav,25.04,25.62,FR-participant6,FR,œ,ks,d,ks_d,WorldVowels
FR283,participant6_fr13.wav,FR283.wav,29.04,29.61,FR-participant6,FR,a,t,ʃ,t_ʃ,WorldVowels
FR284,participant6_fr13.wav,FR284.wav,30.58,31.15,FR-participant6,FR,a,n,t,n_t,WorldVowels
FR285,participant6_fr13.wav,FR285.wav,32.32,32.81,FR-participant6,FR,a,l,g,l_g,WorldVowels
FR286,participant6_fr13.wav,FR286.wav,33.93,34.48725,FR-participant6,FR,a,b,f,b_f,WorldVowels
FR287,participant6_fr13.wav,FR287.wav,35.67,36.19,FR-participant6,FR,a,d,ʃ,d_ʃ,WorldVowels
FR288,participant6_fr13.wav,FR288.wav,37.58,38.0,FR-participant6,FR,a,z,b,z_b,WorldVowels
FR290,participant6_fr13.wav,FR290.wav,41.24,41.7,FR-participant6,FR,a,k,f,k_f,WorldVowels
FR292,participant6_fr13.wav,FR292.wav,44.69,45.14,FR-participant6,FR,a,s,b,s_b,WorldVowels
FR293,participant6_fr16.wav,FR293.wav,0.62,1.04,FR-participant6,FR,u,m,v,m_v,WorldVowels
FR294,participant6_fr16.wav,FR294.wav,2.15,2.62,FR-participant6,FR,u,b,k,b_k,WorldVowels
FR295,participant6_fr16.wav,FR295.wav,4.11,4.71,FR-participant6,FR,u,f,s,f_s,WorldVowels
FR296,participant6_fr16.wav,FR296.wav,5.83,6.4,FR-participant6,FR,u,f,f,f_f,WorldVowels
FR297,participant6_fr16.wav,FR297.wav,8.36936,8.88,FR-participant6,FR,u,s,k,s_k,WorldVowels
FR298,participant6_fr16.wav,FR298.wav,10.26,10.75,FR-participant6,FR,u,k,s,k_s,WorldVowels
FR299,participant6_fr16.wav,FR299.wav,12.04372,12.51001,FR-participant6,FR,u,f,t,f_t,WorldVowels
FR300,participant6_fr16.wav,FR300.wav,13.89,14.37,FR-participant6,FR,u,t,f,t_f,WorldVowels
FR301,participant6_fr16.wav,FR301.wav,16.95,17.35,FR-participant6,FR,u,s,p,s_p,WorldVowels
FR302,participant6_fr16.wav,FR302.wav,18.59043,19.0,FR-participant6,FR,u,l,s,l_s,WorldVowels
FR303,participant6_fr16.wav,FR303.wav,20.3,20.76,FR-participant6,FR,u,s,t,s_t,WorldVowels
FR304,participant6_fr16.wav,FR304.wav,21.98,22.56,FR-participant6,FR,u,ts,k,ts_k,WorldVowels
FR305,participant6_fr16.wav,FR305.wav,23.98075,24.36,FR-participant6,FR,u,ʃ,t,ʃ_t,WorldVowels
FR306,participant6_fr16.wav,FR306.wav,25.49,25.94,FR-participant6,FR,u,p,t,p_t,WorldVowels
FR307,participant6_fr16.wav,FR307.wav,27.49,27.94,FR-participant6,FR,u,t,s,t_s,WorldVowels
FR308,participant6_fr16.wav,FR308.wav,29.20319,29.57,FR-participant6,FR,u,l,t,l_t,WorldVowels
FR309,participant6_fr16.wav,FR309.wav,32.67,33.22,FR-participant6,FR,u,d,k,d_k,WorldVowels
FR310,participant6_fr16.wav,FR310.wav,34.35,34.84,FR-participant6,FR,u,f,z,f_z,WorldVowels
FR311,participant6_fr16.wav,FR311.wav,36.19,36.71,FR-participant6,FR,u,d,g,d_g,WorldVowels
FR312,participant6_fr16.wav,FR312.wav,37.96,38.39,FR-participant6,FR,u,t,t,t_t,WorldVowels
FR313,participant6_fr16.wav,FR313.wav,39.78,40.3,FR-participant6,FR,u,ks,d,ks_d,WorldVowels
FR314,participant6_fr16.wav,FR314.wav,41.70013,42.2,FR-participant6,FR,u,ʃ,v,ʃ_v,WorldVowels
FR315,participant6_fr16.wav,FR315.wav,44.3,44.86,FR-participant6,FR,o,t,ʃ,t_ʃ,WorldVowels
FR316,participant6_fr4.wav,FR316.wav,0.67,1.24,FR-participant6,FR,i,t,t,t_t,WorldVowels
FR317,participant6_fr4.wav,FR317.wav,2.91,3.48,FR-participant6,FR,i,ks,d,ks_d,WorldVowels
FR319,participant6_fr4.wav,FR319.wav,7.78,8.46,FR-participant6,FR,y,t,ʃ,t_ʃ,WorldVowels
FR320,participant6_fr4.wav,FR320.wav,9.87,10.49564,FR-participant6,FR,y,n,t,n_t,WorldVowels
FR321,participant6_fr4.wav,FR321.wav,11.95,12.46,FR-participant6,FR,y,l,g,l_g,WorldVowels
FR322,participant6_fr4.wav,FR322.wav,13.92,14.55,FR-participant6,FR,y,b,f,b_f,WorldVowels
FR323,participant6_fr4.wav,FR323.wav,16.02,16.62,FR-participant6,FR,y,d,ʃ,d_ʃ,WorldVowels
FR324,participant6_fr4.wav,FR324.wav,18.3,18.67,FR-participant6,FR,y,z,b,z_b,WorldVowels
FR325,participant6_fr4.wav,FR325.wav,20.56,21.09,FR-participant6,FR,y,m,d,m_d,WorldVowels
FR326,participant6_fr4.wav,FR326.wav,22.77,23.34,FR-participant6,FR,y,k,f,k_f,WorldVowels
FR328,participant6_fr4.wav,FR328.wav,27.57,28.1,FR-participant6,FR,y,s,b,s_b,WorldVowels
FR329,participant6_fr4.wav,FR329.wav,29.99,30.5,FR-participant6,FR,y,k,r,k_r,WorldVowels
FR330,participant6_fr4.wav,FR330.wav,32.27,32.89,FR-participant6,FR,y,d,s,d_s,WorldVowels
FR331,participant6_fr4.wav,FR331.wav,34.44,35.08,FR-participant6,FR,y,ɡ,s,ɡ_s,WorldVowels
FR332,participant6_fr4.wav,FR332.wav,36.77,37.19,FR-participant6,FR,y,p,p,p_p,WorldVowels
FR333,participant6_fr4.wav,FR333.wav,39.06,39.45,FR-participant6,FR,y,z,t,z_t,WorldVowels
FR334,participant6_fr4.wav,FR334.wav,41.23,41.83,FR-participant6,FR,y,b,s,b_s,WorldVowels
FR335,participant6_fr4.wav,FR335.wav,43.42,43.88,FR-participant6,FR,y,k,b,k_b,WorldVowels
FR336,participant6_fr6.wav,FR336.wav,0.55434,0.99,FR-participant6,FR,y,ʃ,v,ʃ_v,WorldVowels
FR337,participant6_fr6.wav,FR337.wav,2.9977,3.57589,FR-participant6,FR,e,t,ʃ,t_ʃ,WorldVowels
FR339,participant6_fr6.wav,FR339.wav,9.54,9.97,FR-participant6,FR,ɛ,l,g,l_g,WorldVowels
FR340,participant6_fr6.wav,FR340.wav,11.4,12.0,FR-participant6,FR,e,b,f,b_f,WorldVowels
FR341,participant6_fr6.wav,FR341.wav,13.5,14.11,FR-participant6,FR,e,d,ʃ,d_ʃ,WorldVowels
FR343,participant6_fr6.wav,FR343.wav,17.71,18.27,FR-participant6,FR,e,m,d,m_d,WorldVowels
FR344,participant6_fr6.wav,FR344.wav,20.13,20.66,FR-participant6,FR,e,k,f,k_f,WorldVowels
FR346,participant6_fr6.wav,FR346.wav,24.38,24.87,FR-participant6,FR,e,s,b,s_b,WorldVowels
FR348,participant6_fr6.wav,FR348.wav,30.14,30.82,FR-participant6,FR,e,d,s,d_s,WorldVowels
FR349,participant6_fr6.wav,FR349.wav,32.3,32.88,FR-participant6,FR,e,ɡ,s,ɡ_s,WorldVowels
FR350,participant6_fr6.wav,FR350.wav,34.33,34.69,FR-participant6,FR,e,p,p,p_p,WorldVowels
FR351,participant6_fr6.wav,FR351.wav,39.41,40.06,FR-participant6,FR,e,z,t,z_t,WorldVowels
FR352,participant6_fr6.wav,FR352.wav,41.7,42.2,FR-participant6,FR,e,b,s,b_s,WorldVowels
FR353,participant6_fr6.wav,FR353.wav,43.43,43.9,FR-participant6,FR,e,k,b,k_b,WorldVowels
FR354,participant6_fr6.wav,FR354.wav,45.29,45.77,FR-participant6,FR,e,g,g,g_g,WorldVowels
FR355,participant6_fr6.wav,FR355.wav,47.67,48.16,FR-participant6,FR,e,m,v,m_v,WorldVowels
FR356,participant6_fr6.wav,FR356.wav,50.33,50.87,FR-participant6,FR,e,b,k,b_k,WorldVowels
FR357,participant6_fr6.wav,FR357.wav,51.99,52.63,FR-participant6,FR,e,f,s,f_s,WorldVowels
FR358,participant6_fr19.wav,FR358.wav,0.35,0.85,FR-participant6,FR,ɔ,k,r,k_r,WorldVowels
FR359,participant6_fr19.wav,FR359.wav,1.92,2.53,FR-participant6,FR,ɔ,d,s,d_s,WorldVowels
FR360,participant6_fr19.wav,FR360.wav,3.69,4.31,FR-participant6,FR,ɔ,ɡ,s,ɡ_s,WorldVowels
FR361,participant6_fr19.wav,FR361.wav,5.59,6.02,FR-participant6,FR,ɔ,p,p,p_p,WorldVowels
FR362,participant6_fr19.wav,FR362.wav,7.35,7.89,FR-participant6,FR,ɔ,z,t,z_t,WorldVowels
FR363,participant6_fr19.wav,FR363.wav,9.12,9.66,FR-participant6,FR,ɔ,b,s,b_s,WorldVowels
FR364,participant6_fr19.wav,FR364.wav,10.88,11.33,FR-participant6,FR,ɔ,k,b,k_b,WorldVowels
FR365,participant6_fr19.wav,FR365.wav,12.6,13.13,FR-participant6,FR,ɔ,g,g,g_g,WorldVowels
FR366,participant6_fr19.wav,FR366.wav,14.32,14.83,FR-participant6,FR,ɔ,m,v,m_v,WorldVowels
FR367,participant6_fr19.wav,FR367.wav,17.6,18.13,FR-participant6,FR,ɔ,b,k,b_k,WorldVowels
FR368,participant6_fr19.wav,FR368.wav,19.65,20.12,FR-participant6,FR,ɔ,f,s,f_s,WorldVowels
FR370,participant6_fr19.wav,FR370.wav,23.54,24.1,FR-participant6,FR,ɔ,s,k,s_k,WorldVowels
FR371,participant6_fr19.wav,FR371.wav,25.32,25.87,FR-participant6,FR,ɔ,k,s,k_s,WorldVowels
FR372,participant6_fr19.wav,FR372.wav,27.67376,28.17,FR-participant6,FR,ɔ,f,t,f_t,WorldVowels
FR373,participant6_fr19.wav,FR373.wav,29.5,30.03,FR-participant6,FR,ɔ,t,f,t_f,WorldVowels
FR374,participant6_fr19.wav,FR374.wav,31.21486,31.69,FR-participant6,FR,ɔ,s,p,s_p,WorldVowels
FR375,participant6_fr19.wav,FR375.wav,33.09241,33.5,FR-participant6,FR,ɔ,l,s,l_s,WorldVowels
FR376,participant6_fr19.wav,FR376.wav,35.80952,36.32,FR-participant6,FR,ɔ,s,t,s_t,WorldVowels
FR377,participant6_fr19.wav,FR377.wav,37.55,38.21,FR-participant6,FR,ɔ,ts,k,ts_k,WorldVowels
FR378,participant6_fr19.wav,FR378.wav,39.61704,40.1,FR-participant6,FR,ɔ,ʃ,t,ʃ_t,WorldVowels
FR379,participant6_fr19.wav,FR379.wav,41.38,41.84,FR-participant6,FR,ɔ,p,t,p_t,WorldVowels
FR380,participant6_fr19.wav,FR380.wav,43.17,43.63,FR-participant6,FR,ɔ,t,s,t_s,WorldVowels
FR381,participant6_fr19.wav,FR381.wav,45.12577,45.6,FR-participant6,FR,ɔ,l,t,l_t,WorldVowels
FR382,participant6_fr19.wav,FR382.wav,47.1,47.64,FR-participant6,FR,ɔ,d,k,d_k,WorldVowels
FR383,participant6_fr10.wav,FR383.wav,1.57,2.04,FR-participant6,FR,ø,t,ʃ,t_ʃ,WorldVowels
FR384,participant6_fr10.wav,FR384.wav,3.02,3.61,FR-participant6,FR,ø,n,t,n_t,WorldVowels
FR385,participant6_fr10.wav,FR385.wav,4.65769,5.05,FR-participant6,FR,ø,l,g,l_g,WorldVowels
FR386,participant6_fr10.wav,FR386.wav,6.26173,6.66,FR-participant6,FR,œ,b,f,b_f,WorldVowels
FR387,participant6_fr10.wav,FR387.wav,7.74,8.28,FR-participant6,FR,œ,d,ʃ,d_ʃ,WorldVowels
FR388,participant6_fr10.wav,FR388.wav,9.37,9.74,FR-participant6,FR,œ,z,b,z_b,WorldVowels
FR389,participant6_fr10.wav,FR389.wav,11.5,12.12,FR-participant6,FR,œ,m,d,m_d,WorldVowels
FR390,participant6_fr10.wav,FR390.wav,14.96,15.46,FR-participant6,FR,ø,k,f,k_f,WorldVowels
FR393,participant6_fr10.wav,FR393.wav,22.89895,23.58906,FR-participant6,FR,œ,k,r,k_r,WorldVowels
FR394,participant6_fr10.wav,FR394.wav,26.10703,26.59197,FR-participant6,FR,ø,d,s,d_s,WorldVowels
FR395,participant6_fr10.wav,FR395.wav,27.61781,28.17736,FR-participant6,FR,ø,ɡ,s,ɡ_s,WorldVowels
FR396,participant6_fr10.wav,FR396.wav,29.3745,30.02731,FR-participant6,FR,œ,p,p,p_p,WorldVowels
FR397,participant6_fr10.wav,FR397.wav,31.18594,31.70818,FR-participant6,FR,ø,z,t,z_t,WorldVowels
FR398,participant6_fr10.wav,FR398.wav,36.51481,36.9811,FR-participant6,FR,ø,b,s,b_s,WorldVowels
FR399,participant6_fr10.wav,FR399.wav,38.38564,38.94519,FR-participant6,FR,ø,k,b,k_b,WorldVowels
FR400,participant6_fr10.wav,FR400.wav,41.86733,42.42688,FR-participant6,FR,ø,g,g,g_g,WorldVowels
FR401,participant6_fr10.wav,FR401.wav,43.50511,43.89679,FR-participant6,FR,œ,m,v,m_v,WorldVowels
FR402,participant6_fr10.wav,FR402.wav,45.15042,45.76592,FR-participant6,FR,œ,b,k,b_k,WorldVowels
FR403,participant6_fr10.wav,FR403.wav,47.02321,47.71332,FR-participant6,FR,œ,f,s,f_s,WorldVowels
FR405,participant6_fr5.wav,FR405.wav,0.76,1.36,FR-participant6,FR,y,g,g,g_g,WorldVowels
FR406,participant6_fr5.wav,FR406.wav,2.7,3.21,FR-participant6,FR,y,m,v,m_v,WorldVowels
FR407,participant6_fr5.wav,FR407.wav,5.09,5.66,FR-participant6,FR,y,b,k,b_k,WorldVowels
FR408,participant6_fr5.wav,FR408.wav,6.93,7.57,FR-participant6,FR,y,f,s,f_s,WorldVowels
FR410,participant6_fr5.wav,FR410.wav,11.38,11.95,FR-participant6,FR,y,s,k,s_k,WorldVowels
FR411,participant6_fr5.wav,FR411.wav,13.47,14.0,FR-participant6,FR,y,k,s,k_s,WorldVowels
FR412,participant6_fr5.wav,FR412.wav,15.75539,16.29629,FR-participant6,FR,y,f,t,f_t,WorldVowels
FR413,participant6_fr5.wav,FR413.wav,17.75,18.22,FR-participant6,FR,y,t,f,t_f,WorldVowels
FR414,participant6_fr5.wav,FR414.wav,19.89,20.36,FR-participant6,FR,y,s,p,s_p,WorldVowels
FR415,participant6_fr5.wav,FR415.wav,22.2275,22.67,FR-participant6,FR,y,l,s,l_s,WorldVowels
FR416,participant6_fr5.wav,FR416.wav,24.46,24.85737,FR-participant6,FR,y,z,t,z_t,WorldVowels
FR417,participant6_fr5.wav,FR417.wav,27.84163,28.25196,FR-participant6,FR,y,s,t,s_t,WorldVowels
FR418,participant6_fr5.wav,FR418.wav,30.0432,30.55,FR-participant6,FR,y,ts,k,ts_k,WorldVowels
FR420,participant6_fr5.wav,FR420.wav,35.99634,36.61184,FR-participant6,FR,y,t,s,t_s,WorldVowels
FR421,participant6_fr5.wav,FR421.wav,38.08245,38.69795,FR-participant6,FR,y,l,t,l_t,WorldVowels
FR422,participant6_fr5.wav,FR422.wav,41.48323,41.93087,FR-participant6,FR,y,d,k,d_k,WorldVowels
FR424,participant6_fr5.wav,FR424.wav,45.37846,45.91936,FR-participant6,FR,y,d,g,d_g,WorldVowels
FR425,participant6_fr5.wav,FR425.wav,47.27471,47.741,FR-participant6,FR,y,t,t,t_t,WorldVowels
FR426,participant6_fr5.wav,FR426.wav,49.41965,49.96054,FR-participant6,FR,y,ks,d,ks_d,WorldVowels
FR448,participant6_fr25.wav,FR448.wav,1.18,1.67,FR-participant6,FR,ɑ̃,t,ʃ,t_ʃ,WorldVowels
FR449,participant6_fr25.wav,FR449.wav,2.61,3.05,FR-participant6,FR,ɑ̃,n,t,n_t,WorldVowels
FR450,participant6_fr25.wav,FR450.wav,4.07949,4.45252,FR-participant6,FR,ɑ̃,l,g,l_g,WorldVowels
FR451,participant6_fr25.wav,FR451.wav,5.49,6.04,FR-participant6,FR,ɑ̃,b,f,b_f,WorldVowels
FR452,participant6_fr25.wav,FR452.wav,7.08,7.6,FR-participant6,FR,ɑ̃,d,ʃ,d_ʃ,WorldVowels
FR454,participant6_fr25.wav,FR454.wav,10.32777,10.77541,FR-participant6,FR,ɑ̃,m,d,m_d,WorldVowels
FR455,participant6_fr25.wav,FR455.wav,11.77,12.24,FR-participant6,FR,ɑ̃,k,f,k_f,WorldVowels
FR457,participant6_fr25.wav,FR457.wav,14.95337,15.49427,FR-participant6,FR,ɑ̃,s,b,s_b,WorldVowels
FR458,participant6_fr25.wav,FR458.wav,16.74,17.12,FR-participant6,FR,ɑ̃,k,r,k_r,WorldVowels
FR459,participant6_fr25.wav,FR459.wav,18.15,18.71,FR-participant6,FR,ɑ̃,d,s,d_s,WorldVowels
FR460,participant6_fr25.wav,FR460.wav,22.22,22.71,FR-participant6,FR,ɑ̃,ɡ,s,ɡ_s,WorldVowels
FR461,participant6_fr25.wav,FR461.wav,23.84,24.27,FR-participant6,FR,ɑ̃,p,p,p_p,WorldVowels
FR462,participant6_fr25.wav,FR462.wav,25.4,25.95,FR-participant6,FR,ɑ̃,z,t,z_t,WorldVowels
FR463,participant6_fr25.wav,FR463.wav,27.01,27.58,FR-participant6,FR,ɑ̃,b,s,b_s,WorldVowels
FR464,participant6_fr25.wav,FR464.wav,28.79,29.2,FR-participant6,FR,ɑ̃,k,b,k_b,WorldVowels
FR465,participant6_fr25.wav,FR465.wav,30.51,31.06,FR-participant6,FR,ɑ̃,g,g,g_g,WorldVowels
FR466,participant6_fr25.wav,FR466.wav,32.12039,32.53,FR-participant6,FR,ɑ̃,m,v,m_v,WorldVowels
FR467,participant6_fr25.wav,FR467.wav,34.05,34.53,FR-participant6,FR,ɑ̃,b,k,b_k,WorldVowels
FR468,participant6_fr25.wav,FR468.wav,35.63556,36.17,FR-participant6,FR,ɑ̃,f,s,f_s,WorldVowels
FR470,participant6_fr25.wav,FR470.wav,39.13,39.66,FR-participant6,FR,ɑ̃,s,k,s_k,WorldVowels
FR471,participant6_fr24.wav,FR471.wav,0.4,0.98332,FR-participant6,FR,ɔ̃,p,p,p_p,WorldVowels
FR472,participant6_fr24.wav,FR472.wav,2.17,2.7,FR-participant6,FR,ɔ̃,z,t,z_t,WorldVowels
FR473,participant6_fr24.wav,FR473.wav,3.76,4.36,FR-participant6,FR,ɔ̃,b,s,b_s,WorldVowels
FR474,participant6_fr24.wav,FR474.wav,5.67,6.11,FR-participant6,FR,ɔ̃,k,b,k_b,WorldVowels
FR475,participant6_fr24.wav,FR475.wav,7.35,7.86,FR-participant6,FR,ɔ̃,g,g,g_g,WorldVowels
FR478,participant6_fr24.wav,FR478.wav,12.63,13.18,FR-participant6,FR,ɔ̃,f,s,f_s,WorldVowels
FR480,participant6_fr24.wav,FR480.wav,17.82,18.39,FR-participant6,FR,ɔ̃,s,k,s_k,WorldVowels
FR481,participant6_fr24.wav,FR481.wav,19.74,20.23,FR-participant6,FR,ɔ̃,k,s,k_s,WorldVowels
FR482,participant6_fr24.wav,FR482.wav,21.51873,21.94,FR-participant6,FR,ɔ̃,f,t,f_t,WorldVowels
FR483,participant6_fr24.wav,FR483.wav,23.24,23.86,FR-participant6,FR,ɔ̃,t,f,t_f,WorldVowels
FR484,participant6_fr24.wav,FR484.wav,25.0,25.55,FR-participant6,FR,ɔ̃,s,p,s_p,WorldVowels
FR485,participant6_fr24.wav,FR485.wav,26.79714,27.32,FR-participant6,FR,ɔ̃,l,s,l_s,WorldVowels
FR486,participant6_fr24.wav,FR486.wav,28.55,29.1,FR-participant6,FR,ɔ̃,s,t,s_t,WorldVowels
FR487,participant6_fr24.wav,FR487.wav,30.33,30.96,FR-participant6,FR,ɔ̃,ts,k,ts_k,WorldVowels
FR488,participant6_fr24.wav,FR488.wav,32.13411,32.65,FR-participant6,FR,ɔ̃,ʃ,t,ʃ_t,WorldVowels
FR489,participant6_fr24.wav,FR489.wav,33.89,34.52,FR-participant6,FR,ɔ̃,p,t,p_t,WorldVowels
